distributor_id,industry,sku,category,sales,avg_quarterly_sales,movement_category,quarter,year,total_quarter_sales,prev_quarter_sales,is_diwali,is_ganesh_chaturthi,is_gudi_padwa,is_eid,is_akshay_tritiya,is_dussehra_navratri,is_onam,is_christmas,time_idx,date
DIST049,Financial Services,Faber-Castell Highlighters,Office Supplies,11914.33,6957.07,Medium,3,2021,11914.33,7879.86,0,1,0,1,0,1,1,0,36943,2021-09-12
DIST005,Financial Services,Pedigree Adult Dog Food 10kg,Pet Supplies,2064.29,4920.06,Medium,1,2024,2064.29,3414.7,0,0,1,1,0,0,0,0,3490,2024-04-09
DIST016,E-commerce,Maybelline Fit Me Foundation,Beauty,655.87,1223.47,Slow Moving,2,2022,655.87,666.25,0,0,1,0,1,0,0,0,11158,2022-04-03
DIST016,E-commerce,Speedo Swimming Goggles,Sports,1398.26,2407.12,Fast Moving,2,2021,1398.26,1259.02,0,0,1,1,1,0,0,0,11746,2021-04-11
DIST029,Manufacturing,Rubik's Cube Original,Toys,2223.51,2167.18,Fast Moving,2,2020,2223.51,1996.96,0,0,1,1,1,0,0,0,21079,2020-03-27
DIST031,Education,Prestige Popular Pressure Cooker,Home Goods,3489.22,2876.37,Fast Moving,3,2022,3489.22,2779.11,0,1,0,1,0,1,1,0,22914,2022-08-29
DIST025,Financial Services,Mountain Dew 750ml,Beverages,2559.38,3155.51,Slow Moving,2,2025,2559.38,2272.58,0,0,1,1,1,0,0,0,18097,2025-04-04
DIST017,Retail,Disney Princess Doll,Toys,1864.94,3623.32,Slow Moving,1,2024,1864.94,4069.16,0,0,1,1,0,0,0,0,12074,2024-04-11
DIST031,Education,OnePlus 12 5G,Electronics,3139.87,2251.76,Slow Moving,4,2023,3139.87,1864.41,1,0,0,0,0,1,0,1,22437,2023-11-14
DIST004,Healthcare,Fluval Aquarium Filter,Pet Supplies,3488.52,3819.25,Slow Moving,3,2021,3488.52,2660.13,0,1,0,1,0,1,1,0,2278,2021-09-11
DIST034,E-commerce,Shell Helix Ultra 4L,Automotive,6422.15,4141.9,Fast Moving,4,2021,6422.15,4577.54,1,0,0,0,0,1,0,1,24891,2021-11-03
DIST045,E-commerce,Adidas Ultraboost Sneakers,Apparel,457.2,842.34,Fast Moving,3,2022,457.2,386.6,0,1,0,1,0,1,1,0,33585,2022-08-31
DIST044,Healthcare,Nivea Men Face Wash,Beauty,1642.21,1370.86,Fast Moving,3,2025,1642.21,1585.38,0,1,0,0,0,1,1,0,33043,2025-07-17
DIST034,E-commerce,Louis Vuitton Neverfull Bag,Apparel,48772.88,68246.14,Slow Moving,4,2021,48772.88,39198.6,1,0,0,0,0,1,0,1,25121,2021-11-04
DIST026,Manufacturing,Vaseline Body Lotion,Beauty,5910.16,3547.06,Slow Moving,4,2020,5910.16,4815.76,1,0,0,1,0,1,0,1,18773,2020-11-15
DIST020,Retail,Adidas Ultraboost Sneakers,Apparel,642.09,842.34,Slow Moving,2,2020,642.09,387.15,0,0,1,1,1,0,0,0,14568,2020-03-23
DIST038,Education,Scotch Magic Tape,Office Supplies,4684.96,4473.52,Fast Moving,4,2021,4684.96,3998.13,1,0,0,0,0,1,0,1,28397,2021-11-02
DIST036,Healthcare,Parker Vector Fountain Pen,Office Supplies,8174.38,13816.22,Medium,2,2021,8174.38,7118.6,0,0,1,1,1,0,0,0,27331,2021-04-15
DIST022,E-commerce,PetSafe Gentle Leader Collar,Pet Supplies,959.47,1265.77,Medium,1,2025,959.47,1527.68,0,0,1,1,0,0,0,0,15695,2025-03-12
DIST023,Manufacturing,Pedigree Adult Dog Food 10kg,Pet Supplies,2391.22,4920.06,Fast Moving,2,2020,2391.22,1910.44,0,0,1,1,1,0,0,0,16468,2020-03-26
DIST040,Retail,Funskool Monopoly,Toys,2490.78,3982.36,Medium,1,2021,2490.78,3667.5,0,0,1,0,0,0,0,0,30133,2021-04-14
DIST042,Retail,MAC Ruby Woo Lipstick,Beauty,5626.0,5146.8,Slow Moving,2,2023,5626.0,4189.87,0,0,1,0,1,0,0,0,31884,2023-03-24
DIST046,Manufacturing,"Sony Bravia 55"" OLED TV",Electronics,1515.33,1982.55,Medium,3,2022,1515.33,1311.72,0,1,0,1,0,1,1,0,34661,2022-08-30
DIST002,Hospitality,Exide Battery 65Ah,Automotive,22382.93,36472.36,Slow Moving,2,2020,22382.93,17614.77,0,0,1,1,1,0,0,0,1449,2020-03-26
DIST010,E-commerce,Kinley Water 1L Pack,Beverages,12624.95,8863.91,Fast Moving,3,2025,12624.95,8018.62,0,1,0,0,0,1,1,0,7361,2025-07-09
DIST007,E-commerce,Bosch Spark Plug Set,Automotive,5795.24,5780.38,Medium,3,2023,5795.24,3909.2,0,1,0,1,0,1,1,0,5448,2023-09-20
DIST009,Manufacturing,Callaway Golf Club Set,Sports,1474.79,3719.5,Slow Moving,1,2022,1474.79,2591.61,0,0,1,1,0,0,0,0,6457,2022-04-03
DIST038,Education,DJI Mavic 3 Drone,Electronics,7917.62,22239.75,Slow Moving,1,2024,7917.62,24772.55,0,0,1,1,0,0,0,0,28523,2024-04-09
DIST033,E-commerce,Biotique Morning Nectar Lotion,Beauty,3585.93,2458.76,Medium,3,2025,3585.93,2317.18,0,1,0,0,0,1,1,0,24733,2025-08-25
DIST041,E-commerce,Nerolac Excel Anti-Peel Exterior,Paint and ancillaries,1778.04,3593.19,Slow Moving,1,2023,1778.04,2309.87,0,0,1,1,0,0,0,0,30459,2023-03-21
DIST013,Manufacturing,Dr. Morepen Glucometer,Health,10796.49,14827.33,Medium,1,2025,10796.49,16133.56,0,0,1,1,0,0,0,0,9482,2025-03-25
DIST026,Manufacturing,Calvin Klein Boxer Brief Set,Apparel,860.08,1485.3,Slow Moving,2,2022,860.08,957.73,0,0,1,0,1,0,0,0,18498,2022-04-04
DIST048,Manufacturing,Borosil Glass Set,Home Goods,1965.79,2770.72,Slow Moving,1,2023,1965.79,4440.95,0,0,1,1,0,0,0,0,36148,2023-03-23
DIST048,Manufacturing,Asian Paints Ultra Adhesive,Paint and ancillaries,2735.94,3065.84,Slow Moving,3,2023,2735.94,3149.23,0,1,0,1,0,1,1,0,35646,2023-09-20
DIST043,Education,Britannia Good Day Cookies,Food,6700.86,4600.58,Medium,4,2020,6700.86,5794.2,1,0,0,1,0,1,0,1,32571,2020-11-14
DIST007,E-commerce,MAC Ruby Woo Lipstick,Beauty,7351.39,5146.8,Medium,3,2021,7351.39,6455.07,0,1,0,1,0,1,1,0,5533,2021-09-10
DIST026,Manufacturing,Asian Paints Dynamo Adhesive,Paint and ancillaries,8241.89,5602.99,Fast Moving,3,2022,8241.89,9817.75,0,1,0,1,0,1,1,0,18387,2022-09-01
DIST031,Education,Reynolds Trimax Pen Pack,Office Supplies,824.78,1408.82,Fast Moving,2,2025,824.78,560.4,0,0,1,1,1,0,0,0,22810,2025-04-16
DIST026,Manufacturing,Marvel Action Figure Set,Toys,7482.9,4753.94,Slow Moving,4,2025,7482.9,5341.8,1,0,0,0,0,1,0,1,18723,2025-10-02
DIST034,E-commerce,PlayStation 5 Digital Edition,Toys,12836.58,13593.1,Medium,3,2025,12836.58,9959.44,0,1,0,0,0,1,1,0,25203,2025-07-28
DIST037,Education,Zara Slim Fit Blazer,Apparel,5679.74,8387.38,Slow Moving,1,2024,5679.74,11189.95,0,0,1,1,0,0,0,0,27865,2024-04-08
DIST021,Healthcare,Shell Helix Ultra 4L,Automotive,3898.77,4141.9,Fast Moving,1,2025,3898.77,5353.23,0,0,1,1,0,0,0,0,15311,2025-03-13
DIST031,Education,Bosch Spark Plug Set,Automotive,10122.33,5780.38,Slow Moving,4,2024,10122.33,7285.16,1,0,0,0,0,1,0,1,22531,2024-11-01
DIST013,Manufacturing,Dr. Fixit Raincoat Waterproofing,Paint and ancillaries,1698.38,1123.28,Fast Moving,4,2025,1698.38,2130.43,1,0,0,0,0,1,0,1,9007,2025-12-06
DIST029,Manufacturing,Callaway Golf Club Set,Sports,6143.46,3719.5,Fast Moving,4,2023,6143.46,4837.4,1,0,0,0,0,1,0,1,21363,2023-11-13
DIST036,Healthcare,Parker Vector Fountain Pen,Office Supplies,10459.1,13816.22,Medium,2,2023,10459.1,8725.47,0,0,1,0,1,0,0,0,27338,2023-03-22
DIST038,Education,Mattel Barbie Dreamhouse,Toys,9566.84,12981.66,Fast Moving,3,2025,9566.84,8105.13,0,1,0,0,0,1,1,0,28051,2025-09-27
DIST028,Financial Services,Mountain Dew 750ml,Beverages,1528.95,3155.51,Fast Moving,1,2021,1528.95,2156.37,0,0,1,0,0,0,0,0,20166,2021-04-14
DIST015,Retail,Hot Wheels 5-Car Pack,Toys,3555.27,5502.54,Fast Moving,1,2021,3555.27,6223.89,0,0,1,0,0,0,0,0,10629,2021-04-11
DIST048,Manufacturing,Wilson Tennis Racket,Sports,1266.56,1333.02,Medium,2,2022,1266.56,1084.71,0,0,1,0,1,0,0,0,35779,2022-04-02
DIST006,Financial Services,Himalaya Purifying Neem Face Wash,Beauty,11519.73,9807.82,Slow Moving,3,2024,11519.73,13072.35,0,1,0,0,0,1,1,0,4470,2024-09-06
DIST029,Manufacturing,AutoStark Car Cover,Automotive,4658.88,2929.06,Fast Moving,4,2021,4658.88,2828.51,1,0,0,0,0,1,0,1,20668,2021-11-06
DIST050,Wholesale,Basil Rubber Chew Toy,Pet Supplies,9280.72,10800.74,Fast Moving,2,2025,9280.72,6941.73,0,0,1,1,1,0,0,0,37765,2025-05-10
DIST039,Financial Services,Asian Paints Ultima Protek Exterior,Paint and ancillaries,1741.41,1521.83,Medium,2,2023,1741.41,860.97,0,0,1,0,1,0,0,0,28751,2023-03-21
DIST009,Manufacturing,Neutrogena Sunscreen SPF 50,Beauty,7528.46,9695.03,Medium,3,2024,7528.46,6528.67,0,1,0,0,0,1,1,0,6395,2024-09-09
DIST042,Retail,Vans Old Skool Sneakers,Apparel,23349.17,13401.03,Medium,4,2023,23349.17,17504.48,1,0,0,0,0,1,0,1,31746,2023-11-13
DIST017,Retail,"Samsung 43"" Crystal 4K TV",Electronics,1650.62,2013.53,Fast Moving,3,2020,1650.62,1047.38,0,1,0,0,0,1,1,0,12697,2020-08-22
DIST047,Manufacturing,Supradyn Multivitamin Tablets,Health,2411.88,3263.81,Medium,3,2025,2411.88,1815.06,0,1,0,0,0,1,1,0,35432,2025-07-19
DIST029,Manufacturing,IRIS Pet Food Container,Pet Supplies,3139.79,2981.05,Fast Moving,2,2022,3139.79,2820.11,0,0,1,0,1,0,0,0,21448,2022-04-02
DIST009,Manufacturing,Nestle Maggi Noodles,Food,2134.09,3119.14,Medium,1,2020,2134.09,1920.68,0,0,1,0,0,0,0,0,6308,2020-03-25
DIST007,E-commerce,Fluval Aquarium Filter,Pet Supplies,1533.07,3819.25,Slow Moving,1,2021,1533.07,2785.52,0,0,1,0,0,0,0,0,5461,2021-04-12
DIST012,Retail,Revlon ColorStay Eyeliner,Beauty,4866.41,3873.66,Medium,3,2022,4866.41,3047.76,0,1,0,1,0,1,1,0,8605,2022-08-29
DIST035,Education,Mattel Barbie Dreamhouse,Toys,5824.52,12981.66,Medium,2,2022,5824.52,3889.58,0,0,1,0,1,0,0,0,26124,2022-03-31
DIST035,Education,Drools Focus Puppy Super Premium 4kg,Pet Supplies,861.46,1410.32,Fast Moving,1,2023,861.46,1836.79,0,0,1,1,0,0,0,0,25328,2023-03-22
DIST006,Financial Services,Supradyn Multivitamin Tablets,Health,4075.98,3263.81,Medium,4,2024,4075.98,4286.29,1,0,0,0,0,1,0,1,4515,2024-11-03
DIST012,Retail,H&M Basic T-Shirt Pack,Apparel,2804.77,2242.81,Medium,2,2024,2804.77,2397.04,0,0,1,1,1,0,0,0,8659,2024-04-09
DIST027,Wholesale,Spaces Cotton Towel Set,Home Goods,961.08,2129.66,Fast Moving,1,2021,961.08,2026.79,0,0,1,0,0,0,0,0,19340,2021-04-14
DIST024,Hospitality,Head & Shoulders Shampoo,Beauty,1048.07,2075.29,Fast Moving,1,2024,1048.07,1687.39,0,0,1,1,0,0,0,0,17661,2024-04-09
DIST010,E-commerce,Neelgagan Stamp Pad,Office Supplies,483.75,365.18,Medium,2,2025,483.75,414.23,0,0,1,1,1,0,0,0,7472,2025-06-27
DIST006,Financial Services,Coca-Cola 2L Bottle,Beverages,24432.88,22796.18,Slow Moving,2,2023,24432.88,20272.46,0,0,1,0,1,0,0,0,4421,2023-03-24
DIST049,Financial Services,Bournvita 1kg,Food,36850.8,29034.11,Slow Moving,2,2024,36850.8,35427.18,0,0,1,1,1,0,0,0,36544,2024-04-08
DIST042,Retail,Hot Wheels 5-Car Pack,Toys,4043.87,5502.54,Fast Moving,4,2020,4043.87,2379.8,1,0,0,1,0,1,0,1,31346,2020-11-16
DIST019,E-commerce,"LG 32"" HD Ready LED TV",Electronics,5024.47,3616.62,Fast Moving,3,2023,5024.47,3838.19,0,1,0,1,0,1,1,0,13961,2023-09-17
DIST012,Retail,Camlin Permanent Marker Set,Office Supplies,11870.3,17387.3,Slow Moving,1,2025,11870.3,23553.75,0,0,1,1,0,0,0,0,8708,2025-01-20
DIST046,Manufacturing,Olay Total Effects Day Cream,Beauty,3879.58,2151.41,Fast Moving,4,2025,3879.58,3494.92,1,0,0,0,0,1,0,1,34443,2025-10-27
DIST042,Retail,"Sony Bravia 55"" OLED TV",Electronics,2355.05,1982.55,Fast Moving,4,2024,2355.05,1500.06,1,0,0,0,0,1,0,1,32050,2024-10-30
DIST046,Manufacturing,Cadbury Dairy Milk Chocolate,Food,11964.8,12480.74,Slow Moving,1,2022,11964.8,14294.48,0,0,1,1,0,0,0,0,34404,2022-04-01
DIST029,Manufacturing,Asian Paints Ultra Adhesive,Paint and ancillaries,1254.52,3065.84,Medium,3,2020,1254.52,820.16,0,1,0,0,0,1,1,0,20568,2020-08-22
DIST017,Retail,Slazenger Tennis Balls,Sports,2357.65,3804.0,Slow Moving,2,2025,2357.65,1963.17,0,0,1,1,1,0,0,0,12217,2025-06-28
DIST017,Retail,Britannia Good Day Cookies,Food,2028.31,4600.58,Fast Moving,4,2022,2028.31,3068.97,1,0,0,0,0,1,0,1,12253,2022-10-22
DIST045,E-commerce,Uniqlo AIRism Undershirt,Apparel,6139.89,4630.7,Slow Moving,4,2023,6139.89,5452.17,1,0,0,0,0,1,0,1,33543,2023-11-11
DIST042,Retail,Shell Helix Ultra 4L,Automotive,5672.94,4141.9,Medium,2,2021,5672.94,4698.09,0,0,1,1,1,0,0,0,31255,2021-04-13
DIST041,E-commerce,Vans Old Skool Sneakers,Apparel,13878.18,13401.03,Fast Moving,3,2023,13878.18,8952.85,0,1,0,1,0,1,1,0,30788,2023-09-18
DIST003,Education,Thums Up 1.25L,Beverages,13014.22,17644.64,Fast Moving,2,2023,13014.22,10739.88,0,0,1,0,1,0,0,0,1867,2023-03-20
DIST048,Manufacturing,Lakme Absolute Lipstick,Beauty,4121.52,5131.26,Medium,3,2020,4121.52,3017.41,0,1,0,0,0,1,1,0,35458,2020-08-20
DIST034,E-commerce,Berger WeatherCoat All Guard,Paint and ancillaries,16446.16,13104.57,Slow Moving,3,2024,16446.16,25295.91,0,1,0,0,0,1,1,0,24969,2024-09-09
DIST043,Education,Mountain Dew 750ml,Beverages,5086.59,3155.51,Slow Moving,4,2023,5086.59,4801.25,1,0,0,0,0,1,0,1,32559,2023-11-12
DIST033,E-commerce,Thums Up 1.25L,Beverages,10895.49,17644.64,Medium,4,2022,10895.49,13307.7,1,0,0,0,0,1,0,1,24056,2022-10-23
DIST016,E-commerce,Maybelline Fit Me Foundation,Beauty,896.34,1223.47,Fast Moving,3,2020,896.34,624.65,0,1,0,0,0,1,1,0,11151,2020-08-20
DIST006,Financial Services,Lenovo ThinkPad X1,Electronics,9582.73,16091.06,Slow Moving,2,2023,9582.73,8089.7,0,0,1,0,1,0,0,0,3993,2023-03-23
DIST027,Wholesale,Bosch Spark Plug Set,Automotive,5638.46,5780.38,Medium,2,2021,5638.46,3454.88,0,0,1,1,1,0,0,0,19752,2021-04-11
DIST013,Manufacturing,Berger Easy Clean,Paint and ancillaries,9978.06,8913.79,Slow Moving,4,2020,9978.06,9187.21,1,0,0,1,0,1,0,1,9396,2020-11-15
DIST032,Manufacturing,Michael Kors Crossbody Bag,Apparel,7382.65,7211.41,Slow Moving,2,2021,7382.65,4751.94,0,0,1,1,1,0,0,0,23777,2021-04-13
DIST001,Manufacturing,Fisher-Price Learning Toys,Toys,4296.05,4397.48,Slow Moving,3,2022,4296.05,3373.98,0,1,0,1,0,1,1,0,605,2022-09-01
DIST023,Manufacturing,Berger WeatherCoat All Guard,Paint and ancillaries,11338.94,13104.57,Fast Moving,2,2024,11338.94,4756.02,0,0,1,1,1,0,0,0,16163,2024-04-07
DIST015,Retail,Dell XPS 15 Laptop,Electronics,9234.74,6356.26,Slow Moving,2,2025,9234.74,5901.72,0,0,1,1,1,0,0,0,10896,2025-05-15
DIST019,E-commerce,Shell Helix Ultra 4L,Automotive,2392.0,4141.9,Fast Moving,1,2022,2392.0,4435.92,0,0,1,1,0,0,0,0,14092,2022-03-31
DIST045,E-commerce,Asian Paints Ultima Protek Exterior,Paint and ancillaries,1854.22,1521.83,Fast Moving,2,2020,1854.22,1064.87,0,0,1,1,1,0,0,0,33897,2020-03-25
DIST010,E-commerce,Pawzone Cat Scratch Post,Pet Supplies,1655.4,2378.99,Slow Moving,2,2022,1655.4,1219.99,0,0,1,0,1,0,0,0,6937,2022-03-31
DIST007,E-commerce,Asian Paints Premium Emulsion,Paint and ancillaries,14262.14,11871.07,Fast Moving,2,2024,14262.14,7608.09,0,0,1,1,1,0,0,0,4906,2024-04-11
DIST016,E-commerce,Asian Paints Royale Luxury Emulsion,Paint and ancillaries,6872.95,7547.97,Slow Moving,3,2023,6872.95,9260.4,0,1,0,1,0,1,1,0,11345,2023-09-20
DIST046,Manufacturing,Olay Total Effects Day Cream,Beauty,4582.45,2151.41,Medium,4,2023,4582.45,3812.42,1,0,0,0,0,1,0,1,34435,2023-11-14
DIST035,Education,Paper Boat Aam Panna,Beverages,9931.39,6158.53,Fast Moving,3,2023,9931.39,8394.92,0,1,0,1,0,1,1,0,25833,2023-09-19
DIST007,E-commerce,Levi's 501 Original Jeans,Apparel,4208.61,7288.33,Slow Moving,1,2025,4208.61,9934.8,0,0,1,1,0,0,0,0,5523,2025-03-19
DIST047,Manufacturing,Baidyanath Chyawanprash,Health,13235.22,6209.52,Fast Moving,4,2024,13235.22,11947.23,1,0,0,0,0,1,0,1,35318,2024-11-02
DIST026,Manufacturing,North Face Puffer Jacket,Apparel,9062.7,8039.47,Fast Moving,3,2023,9062.7,8395.75,0,1,0,1,0,1,1,0,18344,2023-09-18
DIST019,E-commerce,Wilson Tennis Racket,Sports,1421.35,1333.02,Medium,2,2024,1421.35,1951.81,0,0,1,1,1,0,0,0,13941,2024-04-10
DIST024,Hospitality,Head & Shoulders Shampoo,Beauty,1236.51,2075.29,Medium,2,2023,1236.51,1058.4,0,0,1,0,1,0,0,0,17658,2023-03-24
DIST040,Retail,Maybelline Fit Me Foundation,Beauty,947.96,1223.47,Medium,2,2020,947.96,667.88,0,0,1,1,1,0,0,0,29970,2020-03-25
DIST035,Education,Rubik's Cube Original,Toys,2787.46,2167.18,Fast Moving,3,2022,2787.46,2230.14,0,1,0,1,0,1,1,0,26194,2022-08-30
DIST042,Retail,Berger WeatherCoat All Guard,Paint and ancillaries,10363.74,13104.57,Medium,4,2023,10363.74,11938.02,1,0,0,0,0,1,0,1,31195,2023-11-13
DIST006,Financial Services,Supradyn Multivitamin Tablets,Health,2540.12,3263.81,Medium,1,2023,2540.12,4464.55,0,0,1,1,0,0,0,0,4509,2023-03-22
DIST033,E-commerce,Samsung Galaxy S24 Ultra,Electronics,14725.2,8209.01,Slow Moving,4,2020,14725.2,6468.4,1,0,0,1,0,1,0,1,24203,2020-11-13
DIST036,Healthcare,Me-O Cat Food Seafood 7kg,Pet Supplies,20666.85,21784.25,Slow Moving,1,2023,20666.85,38871.26,0,0,1,1,0,0,0,0,26784,2023-03-24
DIST021,Healthcare,Michael Kors Crossbody Bag,Apparel,8880.81,7211.41,Slow Moving,3,2023,8880.81,8269.79,0,1,0,1,0,1,1,0,15351,2023-09-20
DIST042,Retail,Nerolac Beauty Gold Washable,Paint and ancillaries,2071.37,2630.98,Slow Moving,1,2022,2071.37,2761.56,0,0,1,1,0,0,0,0,32220,2022-04-02
DIST015,Retail,Horlicks Classic 1kg,Beverages,1624.31,2457.11,Medium,1,2023,1624.31,2911.98,0,0,1,1,0,0,0,0,10817,2023-03-24
DIST029,Manufacturing,Farmina N&D Dog Food 12kg,Pet Supplies,1224.64,2546.34,Medium,3,2021,1224.64,1259.03,0,1,0,1,0,1,1,0,20878,2021-09-08
DIST031,Education,Nerolac Excel Anti-Peel Exterior,Paint and ancillaries,2342.51,3593.19,Medium,1,2025,2342.51,3902.15,0,0,1,1,0,0,0,0,22078,2025-02-03
DIST033,E-commerce,Funskool Monopoly,Toys,3527.47,3982.36,Fast Moving,1,2024,3527.47,6560.03,0,0,1,1,0,0,0,0,24595,2024-04-08
DIST016,E-commerce,Maybelline Fit Me Foundation,Beauty,639.05,1223.47,Slow Moving,1,2024,639.05,1281.0,0,0,1,1,0,0,0,0,11165,2024-04-08
DIST018,Manufacturing,Paper Boat Aam Panna,Beverages,3867.57,6158.53,Fast Moving,3,2020,3867.57,2292.45,0,1,0,0,0,1,1,0,13357,2020-08-20
DIST023,Manufacturing,Haldiram's Bhujia,Food,23342.87,22105.21,Medium,4,2021,23342.87,25718.7,1,0,0,0,0,1,0,1,16381,2021-11-04
DIST015,Retail,"Sony Bravia 55"" OLED TV",Electronics,2245.89,1982.55,Slow Moving,4,2023,2245.89,1481.11,1,0,0,0,0,1,0,1,10867,2023-11-13
DIST048,Manufacturing,Classmate Notebook Set,Office Supplies,5448.47,5049.67,Slow Moving,2,2020,5448.47,4262.05,0,0,1,1,1,0,0,0,36068,2020-03-25
DIST046,Manufacturing,Nerolac Beauty Gold Washable,Paint and ancillaries,3541.67,2630.98,Slow Moving,4,2024,3541.67,3536.87,1,0,0,0,0,1,0,1,33958,2024-10-30
DIST025,Financial Services,Reebok Dumbbells Set,Sports,2210.96,1200.72,Medium,4,2023,2210.96,1728.97,1,0,0,0,0,1,0,1,18001,2023-11-13
DIST048,Manufacturing,Fevicol Marine Waterproof,Paint and ancillaries,3992.29,3298.47,Medium,4,2025,3992.29,3878.4,1,0,0,0,0,1,0,1,36365,2025-10-10
DIST015,Retail,Reynolds Trimax Pen Pack,Office Supplies,560.39,1408.82,Medium,1,2021,560.39,792.37,0,0,1,0,0,0,0,0,10697,2021-04-13
DIST004,Healthcare,Parle-G Biscuits Value Pack,Food,3477.63,5909.6,Medium,4,2025,3477.63,3525.58,1,0,0,0,0,1,0,1,2504,2025-10-11
DIST013,Manufacturing,Mobil Super Mileage 15W-40,Automotive,4029.12,2485.01,Medium,4,2022,4029.12,3025.18,1,0,0,0,0,1,0,1,9110,2022-10-26
DIST004,Healthcare,Chess Set Wooden,Toys,6247.72,12565.45,Medium,2,2021,6247.72,5207.18,0,0,1,1,1,0,0,0,2594,2021-04-11
DIST018,Manufacturing,Speedo Swimming Goggles,Sports,2660.92,2407.12,Medium,4,2023,2660.92,1720.52,1,0,0,0,0,1,0,1,13257,2023-11-10
DIST046,Manufacturing,Adidas Ultraboost Sneakers,Apparel,993.21,842.34,Slow Moving,4,2025,993.21,692.11,1,0,0,0,0,1,0,1,34882,2025-11-18
DIST021,Healthcare,Garmin Forerunner Watch,Sports,4434.22,4715.79,Slow Moving,2,2024,4434.22,3769.63,0,0,1,1,1,0,0,0,15108,2024-04-08
DIST032,Manufacturing,MacBook Air M3,Electronics,14768.46,10338.66,Fast Moving,4,2020,14768.46,10087.34,1,0,0,1,0,1,0,1,23066,2020-11-15
DIST013,Manufacturing,Vans Old Skool Sneakers,Apparel,6812.09,13401.03,Medium,2,2024,6812.09,5722.24,0,0,1,1,1,0,0,0,9387,2024-04-09
DIST003,Education,JBL Flip 6 Speaker,Electronics,3761.73,3363.02,Fast Moving,2,2021,3761.73,2982.45,0,0,1,1,1,0,0,0,2114,2021-04-15
DIST015,Retail,Kissan Mixed Fruit Jam,Food,6620.65,8738.38,Medium,2,2025,6620.65,5616.16,0,0,1,1,1,0,0,0,11078,2025-06-28
DIST036,Healthcare,Pepsi 330ml Can Pack,Beverages,40197.25,21367.23,Slow Moving,4,2024,40197.25,45135.97,1,0,0,0,0,1,0,1,26454,2024-11-02
DIST035,Education,Scotch Magic Tape,Office Supplies,2269.15,4473.52,Slow Moving,1,2025,2269.15,4048.45,0,0,1,1,0,0,0,0,26042,2025-02-26
DIST028,Financial Services,Samsung Galaxy S24 Ultra,Electronics,7750.26,8209.01,Fast Moving,2,2022,7750.26,4700.03,0,0,1,0,1,0,0,0,19894,2022-04-02
DIST002,Hospitality,Maybelline Fit Me Foundation,Beauty,2110.21,1223.47,Slow Moving,4,2024,2110.21,1408.24,1,0,0,0,0,1,0,1,1120,2024-11-01
DIST009,Manufacturing,Faber Chimney Hood,Home Goods,1834.72,1179.46,Medium,4,2022,1834.72,1418.69,1,0,0,0,0,1,0,1,6296,2022-10-23
DIST030,Financial Services,Farmina N&D Dog Food 12kg,Pet Supplies,5035.31,2546.34,Medium,4,2023,5035.31,4162.95,1,0,0,0,0,1,0,1,21773,2023-11-12
DIST018,Manufacturing,Berger Easy Clean,Paint and ancillaries,10992.19,8913.79,Medium,2,2020,10992.19,4555.32,0,0,1,1,1,0,0,0,12949,2020-03-26
DIST019,E-commerce,Asian Paints Ultra Adhesive,Paint and ancillaries,4072.07,3065.84,Fast Moving,2,2020,4072.07,2601.32,0,0,1,1,1,0,0,0,13491,2020-03-26
DIST008,Manufacturing,Yamaha Bike Oil 10W-40,Automotive,3023.77,5202.68,Medium,3,2021,3023.77,3228.39,0,1,0,1,0,1,1,0,5967,2021-09-10
DIST015,Retail,Nike Football,Sports,1430.72,1785.87,Fast Moving,1,2020,1430.72,1287.65,0,0,1,0,0,0,0,0,11081,2020-03-23
DIST029,Manufacturing,IRIS Pet Food Container,Pet Supplies,5193.08,2981.05,Medium,4,2023,5193.08,4668.31,1,0,0,0,0,1,0,1,21454,2023-11-14
DIST028,Financial Services,iPhone 15 Pro 256GB,Electronics,11082.12,10013.21,Fast Moving,3,2023,11082.12,7860.89,0,1,0,1,0,1,1,0,19945,2023-09-17
DIST027,Wholesale,Haldiram's Bhujia,Food,15941.68,22105.21,Medium,1,2020,15941.68,14347.51,0,0,1,0,0,0,0,0,19243,2020-03-27
DIST035,Education,Nivia Basketball,Sports,5072.4,5532.88,Slow Moving,1,2022,5072.4,9558.8,0,0,1,1,0,0,0,0,25598,2022-04-02
DIST013,Manufacturing,Whiskas Cat Food Tuna 7kg,Pet Supplies,1744.25,1685.14,Fast Moving,3,2020,1744.25,1407.2,0,1,0,0,0,1,1,0,9236,2020-08-24
DIST039,Financial Services,Asian Paints Tractor Emulsion,Paint and ancillaries,17096.48,22882.43,Medium,2,2021,17096.48,8793.67,0,0,1,1,1,0,0,0,28903,2021-04-15
DIST039,Financial Services,Himalaya Purifying Neem Face Wash,Beauty,5459.47,9807.82,Medium,1,2020,5459.47,4913.52,0,0,1,0,0,0,0,0,29305,2020-03-23
DIST017,Retail,Strauss Yoga Mat,Sports,11092.11,18825.74,Medium,1,2023,11092.11,22799.8,0,0,1,1,0,0,0,0,12185,2023-03-21
DIST005,Financial Services,Puma Running Shorts,Apparel,4923.78,9210.96,Slow Moving,1,2020,4923.78,4431.4,0,0,1,0,0,0,0,0,3381,2020-03-27
